,BNF_CODE,TOTAL_QUANTITY,POSTCODE,YEAR_MONTH,UNIDENTIFIED,PRACTICE_NAME,ICB_NAME,BNF_CHAPTER_PLUS_CODE,ICB_CODE,ACTUAL_COST,QUANTITY,REGIONAL_OFFICE_CODE,ITEMS,ADDRESS_4,ADDRESS_1,ADDRESS_2,ADDRESS_3,BNF_CHEMICAL_SUBSTANCE,ADQUSAGE,PCO_CODE,REGIONAL_OFFICE_NAME,NIC,CHEMICAL_SUBSTANCE_BNF_DESCR,PRACTICE_CODE,PCO_NAME,BNF_DESCRIPTION
992,0601022B0AABABA,112.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,186.55985,14.0,Y56,8,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,74.66667,A3A8R,LONDON,232.08,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g tablets
993,0601022B0AAADAD,7.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.1924,7.0,Y56,1,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,3.96667,A3A8R,LONDON,0.1,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
994,0601022B0AAABAB,588.0,E1 2QA,202411,False,CITY SQUARE MEDICAL GROUP,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,10.83861,84.0,Y56,7,LONDON,14 DEANCROSS STREET,,,0601022B0,196.0,A3A8R,LONDON,13.44,Metformin hydrochloride,F84114,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
995,0601022B0AAAVAV,112.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,8.2448,56.0,Y56,2,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,74.66667,A3A8R,LONDON,8.22,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
996,0601022B0BMABAS,224.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,14.047,28.0,Y56,8,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,74.66667,A3A8R,LONDON,13.84,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
997,0601023AGAAAAAA,224.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,278.12941,56.0,Y56,4,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601023AG,0.0,A3A8R,LONDON,292.72,Dapagliflozin,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
998,0601022B0AAADAD,168.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.81917,21.0,Y56,8,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,95.2,A3A8R,LONDON,2.4,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
999,0601022B0AAABAB,9408.0,E3 5JD,202411,False,TREDEGAR PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,172.5497,224.0,Y56,42,LONDON,35 ST.STEPHENS ROAD,BOW,,0601022B0,3136.0,A3A8R,LONDON,215.04,Metformin hydrochloride,F84696,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1000,0601023AGAAABAB,420.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,521.46164,84.0,Y56,5,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601023AG,0.0,A3A8R,LONDON,548.85,Dapagliflozin,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1001,0601022B0BBAEAV,56.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.09231,56.0,Y56,1,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,37.33333,A3A8R,LONDON,6.4,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Glucophage SR 1000mg tablets
1002,0601022B0BMABAS,112.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.5863,112.0,Y56,1,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,37.33333,A3A8R,LONDON,6.92,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
1003,0601023AGAAAAAA,112.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,139.0895,28.0,Y56,4,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601023AG,0.0,A3A8R,LONDON,146.36,Dapagliflozin,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1004,0601023AGAAAAAA,112.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,139.0647,56.0,Y56,2,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601023AG,0.0,A3A8R,LONDON,146.36,Dapagliflozin,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1005,0601022B0AAARAR,1200.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,162.7324,1200.0,Y56,1,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,80.0,A3A8R,LONDON,162.72,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
1006,0601022B0AAADAD,168.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.17676,84.0,Y56,2,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,95.2,A3A8R,LONDON,2.44,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1007,0601022B0AAABAB,7812.0,E2 9LS,202411,False,THE MISSION PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,146.30502,28.0,Y56,279,LONDON,MISSION MEDICAL PRACTICE,208 CAMBRIDGE HEATH ROAD,BETHNAL GREEN,0601022B0,2604.0,A3A8R,LONDON,178.56,Metformin hydrochloride,F84016,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1008,0601022B0AAAVAV,224.0,E3 2LR,202411,False,RUSTON STREET CLINIC,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,16.4648,112.0,Y56,2,LONDON,RUSTON STREET CLINIC,RUSTON STREET,BOW,0601022B0,149.33333,A3A8R,LONDON,16.44,Metformin hydrochloride,F84030,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1009,0601023AGAAABAB,2856.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3545.93915,84.0,Y56,34,LONDON,2 HANNAFORD WALK,,BOW,0601023AG,0.0,A3A8R,LONDON,3732.18,Dapagliflozin,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1010,0601022B0AAABAB,1008.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,18.44407,1008.0,Y56,1,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,336.0,A3A8R,LONDON,23.04,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1011,0601023AGAAABAB,3696.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4589.13523,56.0,Y56,66,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601023AG,0.0,A3A8R,LONDON,4829.88,Dapagliflozin,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1012,0601022B0AAAVAV,224.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,16.4896,56.0,Y56,4,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,149.33333,A3A8R,LONDON,16.44,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1013,0601022B0AAADAD,56.0,E1 4DG,202411,False,XX PLACE HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.66039,56.0,Y56,1,LONDON,XX PLACE HEALTH CENTRE,BANCROFT ROAD,,0601022B0,31.73333,A3A8R,LONDON,0.81,Metformin hydrochloride,F84122,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1014,0601022B0AAAWAW,120.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,23.95204,120.0,Y56,1,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,40.0,A3A8R,LONDON,25.2,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg oral powder sachets sugar free
1015,0601022B0AAABAB,3360.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,61.56289,336.0,Y56,10,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601022B0,1120.0,A3A8R,LONDON,76.8,Metformin hydrochloride,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1016,0601022B0AAABAB,12544.0,E3 4NE,202411,False,WELLINGTON WAY HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,230.06626,224.0,Y56,56,LONDON,WELLINGTON WY HLTH CENTRE,1A WELLINGTON WAY,,0601022B0,4181.33333,A3A8R,LONDON,286.72,Metformin hydrochloride,F84118,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1017,0601022B0AAASAS,2240.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,99.848,112.0,Y56,20,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,746.66667,A3A8R,LONDON,99.6,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1018,0601022B0AAATAT,56.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,6.09231,56.0,Y56,1,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,28.0,A3A8R,LONDON,6.4,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 750mg modified-release tablets
1019,0601022B0AAABAB,2828.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,52.96347,28.0,Y56,101,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,942.66667,A3A8R,LONDON,64.64,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1020,0601022B0AAABAB,70.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1.39238,70.0,Y56,1,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,23.33333,A3A8R,LONDON,1.6,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1021,0601022B0AAAVAV,1176.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,86.3968,168.0,Y56,7,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,784.0,A3A8R,LONDON,86.31,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1022,0601022B0AAABAB,12.0,E14 3BQ,202411,False,ISLAND HEALTH,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.3284,12.0,Y56,1,LONDON,ISLAND HEALTH,145 EAST FERRY ROAD,ISLE OF DOGS,0601022B0,4.0,A3A8R,LONDON,0.27,Metformin hydrochloride,F84710,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1023,0601022B0AAASAS,1344.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,59.9088,112.0,Y56,12,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,448.0,A3A8R,LONDON,59.76,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1024,0601022B0AAABAB,240.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.60872,120.0,Y56,2,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601022B0,80.0,A3A8R,LONDON,5.48,Metformin hydrochloride,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1025,0601022B0AAAVAV,28.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.1724,28.0,Y56,1,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,18.66667,A3A8R,LONDON,2.06,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1026,0601022B0AAABAB,250.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,4.68032,250.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,83.33333,A3A8R,LONDON,5.71,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1027,0601022B0AAASAS,1008.0,E1W 2RL,202411,False,THE WAPPING GROUP PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,44.9316,112.0,Y56,9,LONDON,THE WAPPING HEALTH CENTRE,22 WAPPING LANE,,0601022B0,336.0,A3A8R,LONDON,44.82,Metformin hydrochloride,F84079,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1028,0601022B0AAASAS,756.0,E1 1BU,202411,False,ALBION HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,36.7848,28.0,Y56,27,LONDON,ALBION HEALTH CENTRE,333 WHITECHAPEL ROAD,WHITECHAPEL,0601022B0,252.0,A3A8R,LONDON,33.75,Metformin hydrochloride,F84012,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1029,0601023AGAAABAB,2352.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2920.87958,28.0,Y56,84,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601023AG,0.0,A3A8R,LONDON,3073.56,Dapagliflozin,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1030,0601023AGAAABAB,1253.0,E2 6LL,202411,False,BETHNAL GREEN HEALTH CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,1576.05364,7.0,Y56,179,LONDON,BETHNAL GREEN HEALTH CTR,60 FLORIDA STREET,BETHNAL GREEN,0601023AG,0.0,A3A8R,LONDON,1637.85,Dapagliflozin,F84083,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1031,0601022B0AAASAS,896.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,40.0384,56.0,Y56,16,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,298.66667,A3A8R,LONDON,39.84,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1032,0601022B0AAADAD,336.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,5.63833,21.0,Y56,16,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,190.4,A3A8R,LONDON,4.8,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1033,0601023AGAAABAB,364.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,452.04089,28.0,Y56,13,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601023AG,0.0,A3A8R,LONDON,475.67,Dapagliflozin,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1034,0601023AGAAABAB,60.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,74.60078,60.0,Y56,1,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601023AG,0.0,A3A8R,LONDON,78.41,Dapagliflozin,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1035,0601022B0AAADAD,168.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.26877,14.0,Y56,12,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601022B0,95.2,A3A8R,LONDON,2.4,Metformin hydrochloride,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1036,0601022B0AAADAD,56.0,E2 7QU,202411,False,STROUTS PLACE MEDICAL CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,0.66039,56.0,Y56,1,LONDON,"MED CTR, 3 STROUTS PLACE",PELTER STREET,,0601022B0,31.73333,A3A8R,LONDON,0.81,Metformin hydrochloride,F84051,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1037,0601023AGAAABAB,560.0,E3 2LR,202411,False,RUSTON STREET CLINIC,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,695.32352,56.0,Y56,10,LONDON,RUSTON STREET CLINIC,RUSTON STREET,BOW,0601023AG,0.0,A3A8R,LONDON,731.8,Dapagliflozin,F84030,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 10mg tablets
1038,0601022B0AAABAB,924.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,24.3141,14.0,Y56,66,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,308.0,A3A8R,LONDON,21.12,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg tablets
1039,0601022B0AAADAD,252.0,E14 0XA,202411,False,ABERFELDY PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.03235,252.0,Y56,1,LONDON,ABERFELDY H&W CENTRE,19 ABERFELDY SQUARE,,0601022B0,142.8,A3A8R,LONDON,3.65,Metformin hydrochloride,F84698,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1040,0601022B0AAARAR,1800.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,244.1048,900.0,Y56,2,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,120.0,A3A8R,LONDON,244.08,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg/5ml oral solution sugar free
1041,0601022B0AAASAS,336.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,15.4096,84.0,Y56,4,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,112.0,A3A8R,LONDON,14.96,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1042,0601023AGAAAAAA,56.0,E14 8JH,202411,False,THE BARKANTINE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,69.54475,28.0,Y56,2,LONDON,BARKANTINE CENTRE,121 WESTFERRY ROAD,,0601023AG,0.0,A3A8R,LONDON,73.18,Dapagliflozin,F84747,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1043,0601022B0AAASAS,224.0,E1 4FG,202411,False,HARFORD HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,9.9724,224.0,Y56,1,LONDON,HARFORD HEALTH CENTRE,115 HARFORD STREET,,0601022B0,74.66667,A3A8R,LONDON,9.96,Metformin hydrochloride,F84087,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1044,0601022B0AAASAS,672.0,E1 5PB,202411,False,THE SPITALFIELDS PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,30.8192,84.0,Y56,8,LONDON,THE SPITALFIELDS PRACTICE,20 OLD MONTAGUE STREET,,0601022B0,224.0,A3A8R,LONDON,29.92,Metformin hydrochloride,F84081,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1045,0601022B0AAAVAV,28.0,E1W 1UA,202411,False,ST. KATHERINE'S DOCK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,2.1724,28.0,Y56,1,LONDON,12-14 NIGHTINGALE HOUSE,50 THOMAS MORE STREET,,0601022B0,18.66667,A3A8R,LONDON,2.06,Metformin hydrochloride,F84731,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1046,0601023AGAAAAAA,112.0,E2 6JA,202411,False,THE BLITHEHALE MED.CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,139.0647,56.0,Y56,2,LONDON,BLITHEHALE HEALTH CENTRE,10-22 DUNBRIDGE STREET,,0601023AG,0.0,A3A8R,LONDON,146.36,Dapagliflozin,F84718,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1047,0601023AGAAAAAA,308.0,E3 2AT,202411,False,HARLEY GROVE MEDICAL CTR.,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,382.49614,28.0,Y56,11,LONDON,HARLEY GROVE MEDICAL CTR,15 HARLEY GROVE,,0601023AG,0.0,A3A8R,LONDON,402.49,Dapagliflozin,F84044,NHS NORTH EAST LONDON ICB - A3A8R,Dapagliflozin 5mg tablets
1048,0601022B0BMABAS,224.0,E3 3FF,202411,False,ST ANDREWS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,13.1602,224.0,Y56,1,LONDON,2 HANNAFORD WALK,,BOW,0601022B0,74.66667,A3A8R,LONDON,13.84,Metformin hydrochloride,Y03023,NHS NORTH EAST LONDON ICB - A3A8R,Sukkarto SR 500mg tablets
1049,0601022B0AAAVAV,168.0,E14 0EY,202411,False,GOUGH WALK PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,12.3424,168.0,Y56,1,LONDON,NEWBY PLCE HLTH WELLBEING,21 NEWBY PLACE,,0601022B0,112.0,A3A8R,LONDON,12.33,Metformin hydrochloride,F84025,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1050,0601022B0AAADAD,300.0,E14 6PG,202411,False,THE CHRISP STREET HTH CTR,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,3.58434,300.0,Y56,1,LONDON,THE CHRISP STREET HTH CTR,100 CHRISP STREET,,0601022B0,170.0,A3A8R,LONDON,4.34,Metformin hydrochloride,F84062,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 850mg tablets
1051,0601022B0AAASAS,896.0,E2 0FA,202411,False,SUTTONS WHARF HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,39.9392,112.0,Y56,8,LONDON,SUTTONS WHARF HEALTH CTR,26 PALMERS ROAD,,0601022B0,298.66667,A3A8R,LONDON,39.84,Metformin hydrochloride,F84123,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
1052,0601022B0AAAVAV,350.0,E3 5ED,202411,False,ST.STEPHENS HEALTH CENTRE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,28.56,14.0,Y56,25,LONDON,ST.STEPHENS HEALTH CENTRE,BOW COMMUNITY HALL,WILLIAM PLACE,0601022B0,233.33333,A3A8R,LONDON,25.75,Metformin hydrochloride,F84034,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 1g modified-release tablets
1053,0601022B0AAASAS,3696.0,E14 8HQ,202411,False,THE LIMEHOUSE PRACTICE,NHS NORTH EAST LONDON INTEGRATED CARE BO,06: Endocrine System,QMF,164.4764,336.0,Y56,11,LONDON,GILL STREET HEALTH CENTRE,11 GILL STREET,POPLAR,0601022B0,1232.0,A3A8R,LONDON,164.34,Metformin hydrochloride,F84054,NHS NORTH EAST LONDON ICB - A3A8R,Metformin 500mg modified-release tablets
